angle,outlineId,file,species,specimenId,mimicType,ptype,state,source,camera,rating,ftype,url,imageabletype,imageableid,created_at,updated_at,photoDescription,id,kingdom,phylum,class,order,family,genus,taxonRank,scientificName,scientificNameAuthorship,vernacularName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locationRemarks,time,day,month,year,recordedBy,siteId,description,individualCount,bodylength,sex,lifeStage,form,notes,idconfidence,other,ref,disposition,numphotos,Unique.ID,Unique.qualifier,Species,Ant.mimic.,Potential.Source.for.image,Image.found,Aspect,Sex,Notes,Done.,File,File.exists.,Adjustments..angle.adjustments..interpolation.,Notes.1
Dorsal,3718,../data/outline1cb03a02acc.JPG,Myrmarachne erythrocephala,824,mimic,Outline,Alive,Photo 2690,,NA,photo,http://localhost/images/photos/14/3718.JPG,Specimen,824,2017-08-09 03:37:28 UTC,2017-08-09 03:37:31 UTC,"strict, angles adjusted",824,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-26.19545278,152.6595917,5,58.57348703,"Gympie, Qld",8:43,23,6,2017,Louis O'Neill,215,Small black ant mimic jumper,1,4.9,Male,adult,Forma ornata,"Juvenile? Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus,Ant-mimic spider,KS.129728,Aus Mus,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,374,../data/outline1cb0760841aa.jpg,Myrmarachne erythrocephala,346,mimic,Outline,Alive,Photo 303,Canon EOS 7D,NA,photo,http://localhost/images/photos/1/374.jpg,Specimen,346,2017-01-06 03:44:56 UTC,2017-01-06 03:44:58 UTC,strict,346,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77103333,151.1136778,10,52.8,"MQ campus, Sydney, NSW",15:10,18,10,2016,Jim,72,Ant mimic spider,1,4.5,,,forma ornata,"Found on sheet while sampling leaf litter, escaped from care",1,Ant mimic,68-1,Lost,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3933,../data/outline1cb04f7e2868.JPG,Myrmarachne erythrocephala,424,mimic,Outline,Alive,Photo 645,,NA,photo,http://localhost/images/photos/15/3933.JPG,Specimen,424,2017-08-19 08:07:15 UTC,2017-08-19 08:07:17 UTC,"strict, angles adjusted",424,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.712025,149.9700306,5,1043.214106,"Duckmaloi, NSW",8:36,9,2,2017,"Alex Burton, Lara Sharpe",98,Black salticidae with red legs,1,5.7,,,forma ornata,"On a tree with lots of Dolichoderus clarki and Eurymela hoppers.
14 Feb 2017 knocked out with CO2, pickled in 96% ethanol.
ID uncertain, looks different than all others.
",0,Ant-mimic spider,,Michael Kelly,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,572,../data/outline1cb0146f7014.jpg,Myrmarachne erythrocephala,385,mimic,Outline,Alive,Photo 342,Canon EOS 7D,NA,photo,http://localhost/images/photos/2/572.jpg,Specimen,385,2017-02-02 01:41:48 UTC,2017-02-02 01:41:49 UTC,strict,385,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77065278,151.1141806,10,61.9,PF8,10:20,20,10,2016,Jim,84,Ant mimic spider,1,6.2,,,forma ornata,On trunk of tree near pitfall 8,,Ant mimic,80-1,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,694,../data/outline1cb0e5d359b.jpg,Myrmarachne erythrocephala,424,mimic,Outline,Pickled,Photo 676,Canon EOS 7D,NA,photo,http://localhost/images/photos/2/694.jpg,Specimen,424,2017-02-21 03:22:19 UTC,2017-08-20 07:35:04 UTC,strict,424,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.712025,149.9700306,5,1043.214106,"Duckmaloi, NSW",8:36,9,2,2017,"Alex Burton, Lara Sharpe",98,Black salticidae with red legs,1,5.7,,,forma ornata,"On a tree with lots of Dolichoderus clarki and Eurymela hoppers.
14 Feb 2017 knocked out with CO2, pickled in 96% ethanol.
ID uncertain, looks different than all others.
",0,Ant-mimic spider,,Michael Kelly,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,JMS115-a,../data/JMS115_a_dorsal.jpg,Myrmarachne erythrocephala,JMS115,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JMS115,a,Myrmarachne erythrocephala,Yes,Pekar et al. 2017,p651,Dorsal,Female,Photo,Yes,JMS115_a_dorsal.jpg,,,Forma erato
Dorsal,JMS115-b,../data/JMS115_b_dorsal_angle_adjust.jpg,Myrmarachne erythrocephala,JMS115,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JMS115,b,Myrmarachne erythrocephala,Yes,Pekar et al. 2017,p651,Dorsal,Male,Photo,Yes,JMS115_b_dorsal_angle_adjust.jpg,,Angle adjusted,Forma ornata
Dorsal,JMS115-c,../data/JMS115_c_dorsal_angle_adjust.jpg,Myrmarachne erythrocephala,JMS115,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JMS115,c,Myrmarachne erythrocephala,Yes,Pekar et al. 2017,p651,Dorsal,Male,Photo,Yes,JMS115_c_dorsal_angle_adjust.jpg,,Angle adjusted,Forma daemeli
Dorsal,JMS115-d,../data/JMS115_d_dorsal.jpg,Myrmarachne erythrocephala,JMS115,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JMS115,d,Myrmarachne erythrocephala,Yes,Pekar et al. 2017,p651,Dorsal,Female,Photo,Yes,JMS115_d_dorsal.jpg,,,Forma ornata
Lateral,1301,../data/outline1cb049dc6a03.JPG,Myrmarachne erythrocephala,535,mimic,Outline,Alive,Photo 1283,Canon EOS 7D,NA,photo,http://localhost/images/photos/5/1301.JPG,Specimen,535,2017-04-10 23:45:47 UTC,2017-04-10 23:45:48 UTC,strict,535,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.798425,151.1263722,10,54.20593368,"Macquarie Hospital grounds, North Ryde, NSW",14:37,8,4,2017,Jim,141,Golden ant mimicking jumper,1,4.7,,,Forma ornata,"Pickled in 96% ethanol, 9-May-2017.",1,Ant-mimic spider,,Michael Kelly,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,1302,../data/outline1cb012f06da7.JPG,Myrmarachne erythrocephala,535,mimic,Outline,Alive,Photo 1282,Canon EOS 7D,NA,photo,http://localhost/images/photos/5/1302.JPG,Specimen,535,2017-04-10 23:49:47 UTC,2017-04-10 23:49:48 UTC,strict,535,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.798425,151.1263722,10,54.20593368,"Macquarie Hospital grounds, North Ryde, NSW",14:37,8,4,2017,Jim,141,Golden ant mimicking jumper,1,4.7,,,Forma ornata,"Pickled in 96% ethanol, 9-May-2017.",1,Ant-mimic spider,,Michael Kelly,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,2216,../data/outline1cb023f521d7.JPG,Myrmarachne erythrocephala,732,mimic,Outline,Alive,Photo 2189,,NA,photo,http://localhost/images/photos/8/2216.JPG,Specimen,732,2017-05-28 12:11:17 UTC,2017-05-28 12:11:19 UTC,strict with interpolation,732,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77119444,151.1135417,10,82.31640625,"MQ campus, Sydney, NSW",14:26,17,5,2017,Louis O'Neill,178,Golden bum ant mimicking jumper,1,5.6,Male,,forma ornata,"Pickled in 70% ethanol, 13-June-2017.",Aus Mus,Ant-mimic spider,KS.129696,Aus Mus,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,2218,../data/outline1cb04f0822f8.JPG,Myrmarachne erythrocephala,732,mimic,Outline,Alive,Photo 2191,,NA,photo,http://localhost/images/photos/8/2218.JPG,Specimen,732,2017-05-28 12:43:51 UTC,2017-05-28 12:43:53 UTC,strict with interpolation,732,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77119444,151.1135417,10,82.31640625,"MQ campus, Sydney, NSW",14:26,17,5,2017,Louis O'Neill,178,Golden bum ant mimicking jumper,1,5.6,Male,,forma ornata,"Pickled in 70% ethanol, 13-June-2017.",Aus Mus,Ant-mimic spider,KS.129696,Aus Mus,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,2312,../data/outline1cb038d1bf4.JPG,Myrmarachne erythrocephala,661,mimic,Outline,Alive,Photo 1857,,NA,photo,http://localhost/images/photos/9/2312.JPG,Specimen,661,2017-06-05 13:21:39 UTC,2017-06-05 13:21:40 UTC,strict with interpolation,661,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77179444,151.1152028,30,60.65020576,"MQ campus, Sydney, NSW",14:02,16,5,2017,Louis O'Neill,175,Golden bum ant mimicking jumper,1,5.2,,juvenile,,"Pickled in 70% ethanol, 11-Juk-2017.",Aus Mus,Ant-mimic spider,AA.1402,Aus Mus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,2313,../data/outline1cb02e1237f2.JPG,Myrmarachne erythrocephala,661,mimic,Outline,Alive,Photo 1858,,NA,photo,http://localhost/images/photos/9/2313.JPG,Specimen,661,2017-06-05 13:36:43 UTC,2017-06-05 13:36:45 UTC,strict with interpolation,661,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77179444,151.1152028,30,60.65020576,"MQ campus, Sydney, NSW",14:02,16,5,2017,Louis O'Neill,175,Golden bum ant mimicking jumper,1,5.2,,juvenile,,"Pickled in 70% ethanol, 11-Juk-2017.",Aus Mus,Ant-mimic spider,AA.1402,Aus Mus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3719,../data/outline1cb037a4288a.JPG,Myrmarachne erythrocephala,824,mimic,Outline,Alive,Photo 2691,,NA,photo,http://localhost/images/photos/14/3719.JPG,Specimen,824,2017-08-09 03:38:22 UTC,2017-08-09 03:38:24 UTC,strict with interpolation,824,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-26.19545278,152.6595917,5,58.57348703,"Gympie, Qld",8:43,23,6,2017,Louis O'Neill,215,Small black ant mimic jumper,1,4.9,Male,adult,Forma ornata,"Juvenile? Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus,Ant-mimic spider,KS.129728,Aus Mus,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3720,../data/outline1cb0f2d4cb0.JPG,Myrmarachne erythrocephala,824,mimic,Outline,Alive,Photo 2692,,NA,photo,http://localhost/images/photos/14/3720.JPG,Specimen,824,2017-08-09 03:39:03 UTC,2017-08-09 03:39:05 UTC,strict with interpolation,824,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-26.19545278,152.6595917,5,58.57348703,"Gympie, Qld",8:43,23,6,2017,Louis O'Neill,215,Small black ant mimic jumper,1,4.9,Male,adult,Forma ornata,"Juvenile? Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus,Ant-mimic spider,KS.129728,Aus Mus,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3737,../data/outline1cb05c7563f9.JPG,Myrmarachne erythrocephala,732,mimic,Outline,Alive,Photo 2190,Canon EOS 7D,NA,photo,http://localhost/images/photos/14/3737.JPG,Specimen,732,2017-08-10 06:28:51 UTC,2017-08-10 06:28:53 UTC,strict with interpolation,732,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77119444,151.1135417,10,82.31640625,"MQ campus, Sydney, NSW",14:26,17,5,2017,Louis O'Neill,178,Golden bum ant mimicking jumper,1,5.6,Male,,forma ornata,"Pickled in 70% ethanol, 13-June-2017.",Aus Mus,Ant-mimic spider,KS.129696,Aus Mus,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,375,../data/outline1cb02b0e5f80.jpg,Myrmarachne erythrocephala,346,mimic,Outline,Alive,Photo 305,Canon EOS 7D,NA,photo,http://localhost/images/photos/1/375.jpg,Specimen,346,2017-01-06 03:44:58 UTC,2017-01-06 03:45:00 UTC,strict,346,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77103333,151.1136778,10,52.8,"MQ campus, Sydney, NSW",15:10,18,10,2016,Jim,72,Ant mimic spider,1,4.5,,,forma ornata,"Found on sheet while sampling leaf litter, escaped from care",1,Ant mimic,68-1,Lost,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,571,../data/outline1cb053171d8c.jpg,Myrmarachne erythrocephala,385,mimic,Outline,Alive,Photo 343,Canon EOS 7D,NA,photo,http://localhost/images/photos/2/571.jpg,Specimen,385,2017-02-02 01:37:42 UTC,2017-02-02 01:37:43 UTC,strict,385,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.77065278,151.1141806,10,61.9,PF8,10:20,20,10,2016,Jim,84,Ant mimic spider,1,6.2,,,forma ornata,On trunk of tree near pitfall 8,,Ant mimic,80-1,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,693,../data/outline1cb04f0372f8.jpg,Myrmarachne erythrocephala,424,mimic,Outline,Pickled,Photo 677,Canon EOS 7D,NA,photo,http://localhost/images/photos/2/693.jpg,Specimen,424,2017-02-21 03:17:01 UTC,2017-08-20 07:34:53 UTC,strict,424,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne erythrocephala,"(Koch, 1879)",,-33.712025,149.9700306,5,1043.214106,"Duckmaloi, NSW",8:36,9,2,2017,"Alex Burton, Lara Sharpe",98,Black salticidae with red legs,1,5.7,,,forma ornata,"On a tree with lots of Dolichoderus clarki and Eurymela hoppers.
14 Feb 2017 knocked out with CO2, pickled in 96% ethanol.
ID uncertain, looks different than all others.
",0,Ant-mimic spider,,Michael Kelly,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,JMS116-e,../data/JMS116_e_lateral_interpolated.jpg,Myrmarachne erythrocephala,JMS116,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JMS116,e,Myrmarachne erythrocephala,Yes,Pekar et al. 2017,p651,Lateral,Male,Photo,Yes,JMS116_e_lateral_interpolated.jpg,,interpolated,Forma erato
Lateral,JMS117-g,../data/JMS117_g_lateral.jpg,Myrmarachne erythrocephala,JMS117,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JMS117,g,Myrmarachne erythrocephala,Yes,Pekar et al. 2017,p651,Lateral,Female,Photo,Yes,JMS117_g_lateral.jpg,,,Forma erato
Dorsal,CRS101-,../data/CRS101_dorsal.jpg,Myrmarachne formicaria,CRS101,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRS101,,Myrmarachne formicaria,Yes,Michael's images or taxonomic paper,CRS101_dorsal_photo2,Dorsal,Male,Photo,Yes,CRS101_dorsal.jpg,,,
Lateral,CRS101-,../data/CRS101_lateral_interpolated_angle_adjust.jpg,Myrmarachne formicaria,CRS101,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRS101,,Myrmarachne formicaria,Yes,Michael's images or taxonomic paper,CRS101_lateral_photo2,Lateral,Male,Photo,Yes,CRS101_lateral_interpolated_angle_adjust.jpg,,"Angle adjusted, interpolated",
Dorsal,TPS103-a,../data/TPS103_a_dorsal_angle_adjust.jpg,Myrmarachne helensmithae,TPS103,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TPS103,a,Myrmarachne helensmithae,Yes,Pekar et al. 2017,p653,Dorsal,Male,Photo,Yes,TPS103_a_dorsal_angle_adjust.jpg,,Angle adjusted,
Dorsal,TPS103-c,../data/TPS103_c_dorsal.jpg,Myrmarachne helensmithae,TPS103,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TPS103,c,Myrmarachne helensmithae,Yes,Pekar et al. 2017,p653,Dorsal,Female,Photo,Yes,TPS103_c_dorsal.jpg,,,
Lateral,TPS103-b,../data/TPS103_b_lateral_interpolated.jpg,Myrmarachne helensmithae,TPS103,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TPS103,b,Myrmarachne helensmithae,Yes,Pekar et al. 2017,p653,Lateral,Male,Photo,Yes,TPS103_b_lateral_interpolated.jpg,,Interpolated,
Lateral,TPS103-d,../data/TPS103_d_lateral_interpolated.jpg,Myrmarachne helensmithae,TPS103,mimic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TPS103,d,Myrmarachne helensmithae,Yes,Pekar et al. 2017,p653,Lateral,Female,Photo,Yes,TPS103_d_lateral_interpolated.jpg,,Interpolated,
Dorsal,1532,../data/outline1cb04d3c685e.JPG,Myrmarachne juvenile,524,mimic,Outline,Alive,Photo 1228,Canon EOS 7D,NA,photo,http://localhost/images/photos/6/1532.JPG,Specimen,524,2017-04-24 12:37:26 UTC,2017-04-24 12:37:28 UTC,strict,524,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-33.89271111,151.2362972,10,56.78583196,"Centennial Park, Sydney, NSW",15:50,1,4,2017,"Sue, Jim",138,"Black ant mimicking jumper, red legs",1,3.9,,Juvenile,,"Possibly M. erythrocephala.
Died.
Pickled, 96% ethanol 27-Apr-2017",Aus Mus tentative,Ant-mimic spider,AA.1402,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,1533,../data/outline1cb04105718e.JPG,Myrmarachne juvenile,524,mimic,Outline,Alive,Photo 1229,Canon EOS 7D,NA,photo,http://localhost/images/photos/6/1533.JPG,Specimen,524,2017-04-24 12:47:57 UTC,2017-04-24 12:47:58 UTC,strict with interpolation,524,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-33.89271111,151.2362972,10,56.78583196,"Centennial Park, Sydney, NSW",15:50,1,4,2017,"Sue, Jim",138,"Black ant mimicking jumper, red legs",1,3.9,,Juvenile,,"Possibly M. erythrocephala.
Died.
Pickled, 96% ethanol 27-Apr-2017",Aus Mus tentative,Ant-mimic spider,AA.1402,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,1536,../data/outline1cb023883234.JPG,Myrmarachne juvenile,523,mimic,Outline,Dry,Photo 1223,Canon EOS 7D,NA,photo,http://localhost/images/photos/6/1536.JPG,Specimen,523,2017-04-24 13:00:05 UTC,2017-04-24 13:03:29 UTC,"strict, angles adjusted",523,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-33.89271111,151.2362972,10,56.78583196,"Centennial Park, Sydney, NSW",15:50,1,4,2017,"Sue, Jim",138,Golden bum ant mimicking jumper,NA,5.4,,juvenile,,"Squashed while being captured.
Pickled in 96% ethanol, 9-May-2017.",Aus Mus tentative,Ant-mimic spider,AA.1406,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,1537,../data/outline1cb06945ec5.JPG,Myrmarachne juvenile,523,mimic,Outline,Dry,Photo 1224,Canon EOS 7D,NA,photo,http://localhost/images/photos/6/1537.JPG,Specimen,523,2017-04-24 13:03:23 UTC,2017-04-24 13:03:25 UTC,"strict, angles adjusted",523,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-33.89271111,151.2362972,10,56.78583196,"Centennial Park, Sydney, NSW",15:50,1,4,2017,"Sue, Jim",138,Golden bum ant mimicking jumper,NA,5.4,,juvenile,,"Squashed while being captured.
Pickled in 96% ethanol, 9-May-2017.",Aus Mus tentative,Ant-mimic spider,AA.1406,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3711,../data/outline1cb019ab2be9.JPG,Myrmarachne juvenile,818,mimic,Outline,Alive,Photo 2660,,NA,photo,http://localhost/images/photos/14/3711.JPG,Specimen,818,2017-08-09 03:28:22 UTC,2017-08-09 03:28:25 UTC,"strict, angles adjusted",818,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-26.93168889,152.894425,5,158.7284483,"Glasshouse Mountains Lookout, Qld",10:57,23,6,2017,Jim,213,Small black ant mimicking jumper,1,2.3,,Juvenile,,Body disintegrated after death,,Ant-mimic spider,,Lost,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3712,../data/outline1cb064e72133.JPG,Myrmarachne juvenile,818,mimic,Outline,Alive,Photo 2661,,NA,photo,http://localhost/images/photos/14/3712.JPG,Specimen,818,2017-08-09 03:29:12 UTC,2017-08-09 03:29:15 UTC,strict,818,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-26.93168889,152.894425,5,158.7284483,"Glasshouse Mountains Lookout, Qld",10:57,23,6,2017,Jim,213,Small black ant mimicking jumper,1,2.3,,Juvenile,,Body disintegrated after death,,Ant-mimic spider,,Lost,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3715,../data/outline1cb04ad5245.JPG,Myrmarachne juvenile,822,mimic,Outline,Alive,Photo 2681,,NA,photo,http://localhost/images/photos/14/3715.JPG,Specimen,822,2017-08-09 03:32:06 UTC,2017-08-09 03:32:08 UTC,strict,822,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-26.19545278,152.6595917,5,58.57348703,"Gympie, Qld",8:43,23,6,2017,Louis O'Neill,215,Small black ant mimic jumper,1,2.6,,Juvenile,,"Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus tentative,Ant-mimic spider,AA.1406,Aus Mus,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3716,../data/outline1cb048e87e6f.JPG,Myrmarachne juvenile,822,mimic,Outline,Alive,Photo 2682,,NA,photo,http://localhost/images/photos/14/3716.JPG,Specimen,822,2017-08-09 03:32:46 UTC,2017-08-09 03:32:49 UTC,strict,822,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-26.19545278,152.6595917,5,58.57348703,"Gympie, Qld",8:43,23,6,2017,Louis O'Neill,215,Small black ant mimic jumper,1,2.6,,Juvenile,,"Pickled in 70% ethanol, 12-Jul-2017.",Aus Mus tentative,Ant-mimic spider,AA.1406,Aus Mus,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3925,../data/outline1cb07c865c.JPG,Myrmarachne juvenile,911,mimic,Outline,Alive,Photo 3152,,NA,photo,http://localhost/images/photos/15/3925.JPG,Specimen,911,2017-08-18 13:56:46 UTC,2017-08-18 13:56:49 UTC,strict,911,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Myrmarachne,Species,Myrmarachne juvenile,,,-23.39881389,150.50505,10,3.485229415,"Curtis Park, Rockhampton, Qld",9:41,21,6,2017,Louis O'Neill,256,Small black ant mimicking jumper,1,2.5,,Juvenile,,"Aus mus notes: Ravi's ID, HS says too young to identify.
Pickled in 70% ethanol, 11-Jul-2017.",,Ant-mimic spider,AA.1403,Aus Mus,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
